day,url,role,expected_sha256,actual_sha256,hash_match,download_ok,parse_ok,rows,duplicate_timestamp_rows,timestamp_unit_source,first_open_utc,last_open_utc,full_day_5m_continuity,error
2025-08-27,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-27.zip,NEXT_DAY,,a6e6099818cf8c1d31c5b93bb9e4100633c30f732188c9b325735b09945eb329,NOT_PREDECLARED,True,True,288,0,microseconds,2025-08-27T00:00:00+00:00,2025-08-27T23:55:00+00:00,True,
2025-08-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-28.zip,EVENT_DAY,efabe7f33b61a85631c7e09b1fa9ca2499ca44d2756694de0440203ecdbe7650,efabe7f33b61a85631c7e09b1fa9ca2499ca44d2756694de0440203ecdbe7650,True,True,True,288,0,microseconds,2025-08-28T00:00:00+00:00,2025-08-28T23:55:00+00:00,True,
2025-08-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-29.zip,NEXT_DAY,,a10c90b6030982417f91a9b7c48f9cfc8bf7104fe1557213d3430310a80415ee,NOT_PREDECLARED,True,True,288,0,microseconds,2025-08-29T00:00:00+00:00,2025-08-29T23:55:00+00:00,True,
2025-09-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-12.zip,EVENT_DAY,e7cf4f690cb1624d727b36760b4875c196a9735872a9f4db2fecc7f2210757a5,e7cf4f690cb1624d727b36760b4875c196a9735872a9f4db2fecc7f2210757a5,True,True,True,288,0,microseconds,2025-09-12T00:00:00+00:00,2025-09-12T23:55:00+00:00,True,
2025-09-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-13.zip,NEXT_DAY,,b61030eca498de6ab79cc66c2d3ad4f5ecb296f99285ecc7f11d11c1f24b8d13,NOT_PREDECLARED,True,True,288,0,microseconds,2025-09-13T00:00:00+00:00,2025-09-13T23:55:00+00:00,True,
2025-09-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-14.zip,EVENT_DAY,a8ba5d870f32b2e8f95d78d998fa3451936f10d90286c851a0afcaeb05dd7c45,a8ba5d870f32b2e8f95d78d998fa3451936f10d90286c851a0afcaeb05dd7c45,True,True,True,288,0,microseconds,2025-09-14T00:00:00+00:00,2025-09-14T23:55:00+00:00,True,
2025-09-15,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-15.zip,NEXT_DAY,,41deda9556be76e72df4b8e7f9dfddc728840dd6f5963e96d2cbc4c4e1035966,NOT_PREDECLARED,True,True,288,0,microseconds,2025-09-15T00:00:00+00:00,2025-09-15T23:55:00+00:00,True,
2025-09-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-16.zip,EVENT_DAY,a40b1098a616cf4d9842b3de9af241a3b505f18ed625c158d5660a10ec96567e,a40b1098a616cf4d9842b3de9af241a3b505f18ed625c158d5660a10ec96567e,True,True,True,288,0,microseconds,2025-09-16T00:00:00+00:00,2025-09-16T23:55:00+00:00,True,
2025-09-17,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-17.zip,NEXT_DAY,,5bcf0f352316af1ff057856a486525c9fa2da2d652b554256da908d631472005,NOT_PREDECLARED,True,True,288,0,microseconds,2025-09-17T00:00:00+00:00,2025-09-17T23:55:00+00:00,True,
2025-09-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-23.zip,EVENT_DAY,38fbed3bc17cf43041402fb545b390a51299417c927f9332e04e7b0d42055ac9,38fbed3bc17cf43041402fb545b390a51299417c927f9332e04e7b0d42055ac9,True,True,True,288,0,microseconds,2025-09-23T00:00:00+00:00,2025-09-23T23:55:00+00:00,True,
2025-09-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-24.zip,NEXT_DAY,,733ab2b97399f4d900b5ca4dadbaaeb646d7ad7b7d919de74e2023796b7d28e8,NOT_PREDECLARED,True,True,288,0,microseconds,2025-09-24T00:00:00+00:00,2025-09-24T23:55:00+00:00,True,
2025-09-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-25.zip,EVENT_DAY,fd4553b04ecfe28f0f9ce686e3fd0e22c37d0cad8e3897f8058db6f582ac628e,fd4553b04ecfe28f0f9ce686e3fd0e22c37d0cad8e3897f8058db6f582ac628e,True,True,True,288,0,microseconds,2025-09-25T00:00:00+00:00,2025-09-25T23:55:00+00:00,True,
2025-09-26,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-09-26.zip,NEXT_DAY,,5aade19231446d55eeb208c12620a4cf4e82b95b7168031f9cbd4e19a66bf377,NOT_PREDECLARED,True,True,288,0,microseconds,2025-09-26T00:00:00+00:00,2025-09-26T23:55:00+00:00,True,
2025-10-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-10-10.zip,EVENT_DAY,17a4fc3127a703ba31c1e4d6493e059314d96f264d0b2ef68a75dea49d8c8c25,17a4fc3127a703ba31c1e4d6493e059314d96f264d0b2ef68a75dea49d8c8c25,True,True,True,288,0,microseconds,2025-10-10T00:00:00+00:00,2025-10-10T23:55:00+00:00,True,
2025-10-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-10-11.zip,NEXT_DAY,,b4b99f6098002eac246c3dd5a6c5b7737acc775cd5d47e6c76c3fb5cf9b65d86,NOT_PREDECLARED,True,True,288,0,microseconds,2025-10-11T00:00:00+00:00,2025-10-11T23:55:00+00:00,True,
2025-10-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-10-13.zip,EVENT_DAY,0af6ab98bcc959b15a3476a2c441ffea9755377305c347c0c02bf075070140e6,0af6ab98bcc959b15a3476a2c441ffea9755377305c347c0c02bf075070140e6,True,True,True,288,0,microseconds,2025-10-13T00:00:00+00:00,2025-10-13T23:55:00+00:00,True,
2025-10-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-10-14.zip,NEXT_DAY,,f3e28a76be05c4b6430d45337e726bad29ac47c2b650fb5eb7dd4bef4faaac07,NOT_PREDECLARED,True,True,288,0,microseconds,2025-10-14T00:00:00+00:00,2025-10-14T23:55:00+00:00,True,
2025-10-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-10-28.zip,EVENT_DAY,689a481ce38f8b227fdc8a22cd1f4df86988a3ca4ec9d4a439b4ab428e19dc7e,689a481ce38f8b227fdc8a22cd1f4df86988a3ca4ec9d4a439b4ab428e19dc7e,True,True,True,288,0,microseconds,2025-10-28T00:00:00+00:00,2025-10-28T23:55:00+00:00,True,
2025-10-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-10-29.zip,NEXT_DAY,,8ff03852db8d64c26bae8febdf9ccfa2d7344148cdf4c49bf402106e557d4596,NOT_PREDECLARED,True,True,288,0,microseconds,2025-10-29T00:00:00+00:00,2025-10-29T23:55:00+00:00,True,
2025-11-04,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-04.zip,EVENT_DAY,acf9db1fed717dd86d6516384d0332e8c3ffb3470e2af324acee6917e4909414,acf9db1fed717dd86d6516384d0332e8c3ffb3470e2af324acee6917e4909414,True,True,True,288,0,microseconds,2025-11-04T00:00:00+00:00,2025-11-04T23:55:00+00:00,True,
2025-11-05,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-05.zip,NEXT_DAY,,19655ca51757e504c28dc79cae3990d33a115b4254e82006dd190508b5ff359a,NOT_PREDECLARED,True,True,288,0,microseconds,2025-11-05T00:00:00+00:00,2025-11-05T23:55:00+00:00,True,
2025-11-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-07.zip,EVENT_DAY,3709c4dd7f075b21b6fdc838c834077d37cfc496b5245b92e965b5cd0118a33b,3709c4dd7f075b21b6fdc838c834077d37cfc496b5245b92e965b5cd0118a33b,True,True,True,288,0,microseconds,2025-11-07T00:00:00+00:00,2025-11-07T23:55:00+00:00,True,
2025-11-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-08.zip,NEXT_DAY,,e185e6f4c41f7fb00f2d1af50843966097304167b20ffa92cfddb4fcb2696a38,NOT_PREDECLARED,True,True,288,0,microseconds,2025-11-08T00:00:00+00:00,2025-11-08T23:55:00+00:00,True,
2025-11-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-13.zip,EVENT_DAY,52c84399d972eba22869e9199bc45f2c438571d83a24903fdda25e3fbbdd2e8c,52c84399d972eba22869e9199bc45f2c438571d83a24903fdda25e3fbbdd2e8c,True,True,True,288,0,microseconds,2025-11-13T00:00:00+00:00,2025-11-13T23:55:00+00:00,True,
2025-11-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-14.zip,NEXT_DAY,,c22d1c0ba4e3095e9c4b0f50fcdc7f115f6474e807f236f0aa6073dd73e43fcf,NOT_PREDECLARED,True,True,288,0,microseconds,2025-11-14T00:00:00+00:00,2025-11-14T23:55:00+00:00,True,
2025-11-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-16.zip,EVENT_DAY,7559290189b872e641ec6c6a58c79af04843a24d83cc8f22ee538465bd5a9696,7559290189b872e641ec6c6a58c79af04843a24d83cc8f22ee538465bd5a9696,True,True,True,288,0,microseconds,2025-11-16T00:00:00+00:00,2025-11-16T23:55:00+00:00,True,
2025-11-17,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-17.zip,NEXT_DAY,,aacb66be1cf4efaf969b6504cde03acef28249e7d8755fffe1b5d9bd5bc6570e,NOT_PREDECLARED,True,True,288,0,microseconds,2025-11-17T00:00:00+00:00,2025-11-17T23:55:00+00:00,True,
2025-11-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-19.zip,EVENT_DAY,a29fe2d903212959acd81e62b791016c954f46bfdf65fa6bc31996bfdbe9ef9b,a29fe2d903212959acd81e62b791016c954f46bfdf65fa6bc31996bfdbe9ef9b,True,True,True,288,0,microseconds,2025-11-19T00:00:00+00:00,2025-11-19T23:55:00+00:00,True,
2025-11-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-20.zip,NEXT_DAY,,d47c3cd73dbe9d997c74a75f6d7baf88c8ef5984b3ca6a769d98e8925389ea38,NOT_PREDECLARED,True,True,288,0,microseconds,2025-11-20T00:00:00+00:00,2025-11-20T23:55:00+00:00,True,
2025-11-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-24.zip,EVENT_DAY,0d8c156716a29576cb7230bacf8367c82a6b543e2edc86241b87c025bd864dac,0d8c156716a29576cb7230bacf8367c82a6b543e2edc86241b87c025bd864dac,True,True,True,288,0,microseconds,2025-11-24T00:00:00+00:00,2025-11-24T23:55:00+00:00,True,
2025-11-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-11-25.zip,NEXT_DAY,,1a849d0118b485f8cd14409891c40f4f6cedbcd6ac0bc96c03c3a5fa6d71cd97,NOT_PREDECLARED,True,True,288,0,microseconds,2025-11-25T00:00:00+00:00,2025-11-25T23:55:00+00:00,True,
2025-12-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-12-22.zip,EVENT_DAY,f597dd90954c481cf11c70e984f7adeb983a028c47aba88e3668641ff8db3f62,f597dd90954c481cf11c70e984f7adeb983a028c47aba88e3668641ff8db3f62,True,True,True,288,0,microseconds,2025-12-22T00:00:00+00:00,2025-12-22T23:55:00+00:00,True,
2025-12-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-12-23.zip,NEXT_DAY,,48d44ce88bd8a70ed60444a8e739ececf04f80762d65fc7845f14d58bc232d2c,NOT_PREDECLARED,True,True,288,0,microseconds,2025-12-23T00:00:00+00:00,2025-12-23T23:55:00+00:00,True,
2025-12-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-12-28.zip,EVENT_DAY,be6f087568650d44ec9f87ed0531f976711f39b4d50d28a028ac511d6a2c1aa1,be6f087568650d44ec9f87ed0531f976711f39b4d50d28a028ac511d6a2c1aa1,True,True,True,288,0,microseconds,2025-12-28T00:00:00+00:00,2025-12-28T23:55:00+00:00,True,
2025-12-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-12-29.zip,NEXT_DAY,,a9f6e7fa0544f37dd9cae8fa615701fb4362598eb0f963e58a11ae8a85e7ffd0,NOT_PREDECLARED,True,True,288,0,microseconds,2025-12-29T00:00:00+00:00,2025-12-29T23:55:00+00:00,True,
2026-01-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-09.zip,EVENT_DAY,65f5f0f87b1da99515ed795efe7040b1127591f10219a747ae734129120bcd8d,65f5f0f87b1da99515ed795efe7040b1127591f10219a747ae734129120bcd8d,True,True,True,288,0,microseconds,2026-01-09T00:00:00+00:00,2026-01-09T23:55:00+00:00,True,
2026-01-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-10.zip,NEXT_DAY,,a0f7cd825cd1c5b47e6b9dd43cd87a56e16718294e4ae48a8b1f36a38e241256,NOT_PREDECLARED,True,True,288,0,microseconds,2026-01-10T00:00:00+00:00,2026-01-10T23:55:00+00:00,True,
2026-01-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-13.zip,EVENT_DAY,b7b9b7e525001a15116f1ff057f7ca7eacedea3d53b46d14cbccd0dc11f74db0,b7b9b7e525001a15116f1ff057f7ca7eacedea3d53b46d14cbccd0dc11f74db0,True,True,True,288,0,microseconds,2026-01-13T00:00:00+00:00,2026-01-13T23:55:00+00:00,True,
2026-01-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-14.zip,NEXT_DAY,,fa4cdca32d5170ec81fd08eaed049259ea7ca70726bb5a5aa04bb73946d65554,NOT_PREDECLARED,True,True,288,0,microseconds,2026-01-14T00:00:00+00:00,2026-01-14T23:55:00+00:00,True,
2026-01-15,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-15.zip,EVENT_DAY,ace93eed645ad0a1f90c9ba82b97727f0afe905469e90e17f21a9bc69c040199,ace93eed645ad0a1f90c9ba82b97727f0afe905469e90e17f21a9bc69c040199,True,True,True,288,0,microseconds,2026-01-15T00:00:00+00:00,2026-01-15T23:55:00+00:00,True,
2026-01-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-16.zip,NEXT_DAY,,7703195a3371198c12a64b194f524d61c361a05d86b5cba06113628e84fa657b,NOT_PREDECLARED,True,True,288,0,microseconds,2026-01-16T00:00:00+00:00,2026-01-16T23:55:00+00:00,True,
2026-01-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-22.zip,EVENT_DAY,66959244d0de4bc0762d9218f8ee79d05ff88a94f763544e54de71dc735b528b,66959244d0de4bc0762d9218f8ee79d05ff88a94f763544e54de71dc735b528b,True,True,True,288,0,microseconds,2026-01-22T00:00:00+00:00,2026-01-22T23:55:00+00:00,True,
2026-01-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-23.zip,NEXT_DAY,,64c76a5a287d5c021ae19629e2a75d9ca5ea9f95b948070a53de91a1ddc6e153,NOT_PREDECLARED,True,True,288,0,microseconds,2026-01-23T00:00:00+00:00,2026-01-23T23:55:00+00:00,True,
2026-01-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-25.zip,EVENT_DAY,a30e22e8742434fd1d671b07c220e08c84af2d8e0dcc470ff5ad08d9568f936c,a30e22e8742434fd1d671b07c220e08c84af2d8e0dcc470ff5ad08d9568f936c,True,True,True,288,0,microseconds,2026-01-25T00:00:00+00:00,2026-01-25T23:55:00+00:00,True,
2026-01-26,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-01-26.zip,NEXT_DAY,,ea0df7b677a7cc0073d2d1c063107cf0a2174ff46c48a599bc7ab519f922b580,NOT_PREDECLARED,True,True,288,0,microseconds,2026-01-26T00:00:00+00:00,2026-01-26T23:55:00+00:00,True,
2026-02-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-02-11.zip,EVENT_DAY,bdab6d53860d54fe6e00bedf46f5d3fb5cf0a1bd3da00e4d0de3ae60393853fc,bdab6d53860d54fe6e00bedf46f5d3fb5cf0a1bd3da00e4d0de3ae60393853fc,True,True,True,288,0,microseconds,2026-02-11T00:00:00+00:00,2026-02-11T23:55:00+00:00,True,
2026-02-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-02-12.zip,NEXT_DAY,,8a894a05d3d9f40e7caae68235f52a927c98bec118522500f2c5f87d3db3f1c9,NOT_PREDECLARED,True,True,288,0,microseconds,2026-02-12T00:00:00+00:00,2026-02-12T23:55:00+00:00,True,
2026-02-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-02-28.zip,EVENT_DAY,04de3f5b521acbe4f0df9b824cfe47cf831820f149242cb171a865384c508375,04de3f5b521acbe4f0df9b824cfe47cf831820f149242cb171a865384c508375,True,True,True,288,0,microseconds,2026-02-28T00:00:00+00:00,2026-02-28T23:55:00+00:00,True,
2026-03-01,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-03-01.zip,NEXT_DAY,,543e2a43092f68e09a266f826cb030c8ca1562f1820c67a2d35fa36528c4185a,NOT_PREDECLARED,True,True,288,0,microseconds,2026-03-01T00:00:00+00:00,2026-03-01T23:55:00+00:00,True,
2026-03-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-03-07.zip,EVENT_DAY,416cc5724d58fa85c76b11c2214fe59a1ae36fd08c841883f06dfd2933a58a38,416cc5724d58fa85c76b11c2214fe59a1ae36fd08c841883f06dfd2933a58a38,True,True,True,288,0,microseconds,2026-03-07T00:00:00+00:00,2026-03-07T23:55:00+00:00,True,
2026-03-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-03-08.zip,NEXT_DAY,,c8414d31b12ee816489d76bc8a49d2ce921edafe6fffb06005639a673797066b,NOT_PREDECLARED,True,True,288,0,microseconds,2026-03-08T00:00:00+00:00,2026-03-08T23:55:00+00:00,True,
2026-03-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-03-10.zip,EVENT_DAY,facbe670dafa35308f70d78e3a7abc873161200bc944007bc7e2a5441eaad1e8,facbe670dafa35308f70d78e3a7abc873161200bc944007bc7e2a5441eaad1e8,True,True,True,288,0,microseconds,2026-03-10T00:00:00+00:00,2026-03-10T23:55:00+00:00,True,
2026-03-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-03-11.zip,NEXT_DAY,,62f648793dff4adc8b2605da9da8726391e07322f0bb86eeb457cd42b086f6c0,NOT_PREDECLARED,True,True,288,0,microseconds,2026-03-11T00:00:00+00:00,2026-03-11T23:55:00+00:00,True,
2026-03-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-03-22.zip,EVENT_DAY,889ce4f80b3750aca9c25e36ef9e6d8dbcbfbd82fef2b5f43191700e6300a536,889ce4f80b3750aca9c25e36ef9e6d8dbcbfbd82fef2b5f43191700e6300a536,True,True,True,288,0,microseconds,2026-03-22T00:00:00+00:00,2026-03-22T23:55:00+00:00,True,
2026-03-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-03-23.zip,NEXT_DAY,,99b7646966c25137e34f1b9a7100053afca7ee6ead0b5292ded4d49c42da7ec7,NOT_PREDECLARED,True,True,288,0,microseconds,2026-03-23T00:00:00+00:00,2026-03-23T23:55:00+00:00,True,
2026-04-01,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-04-01.zip,EVENT_DAY,1cc83618a017655fe1de37d6400692ee69a1804457bda29f47423c1db732ef9f,1cc83618a017655fe1de37d6400692ee69a1804457bda29f47423c1db732ef9f,True,True,True,288,0,microseconds,2026-04-01T00:00:00+00:00,2026-04-01T23:55:00+00:00,True,
2026-04-02,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-04-02.zip,NEXT_DAY,,a61b89ace4f70a18500d2c1e6b5dda966db16d9570572798d113ced2a50368e3,NOT_PREDECLARED,True,True,288,0,microseconds,2026-04-02T00:00:00+00:00,2026-04-02T23:55:00+00:00,True,
2026-04-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-04-10.zip,EVENT_DAY,67b87573638d6b4d91c3cab9392eb5c386cfb66089096667ab359b98555353f1,67b87573638d6b4d91c3cab9392eb5c386cfb66089096667ab359b98555353f1,True,True,True,288,0,microseconds,2026-04-10T00:00:00+00:00,2026-04-10T23:55:00+00:00,True,
2026-04-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-04-11.zip,NEXT_DAY,,37f0dedd49adc946441d691dd0b74df4873e617aa7ecf9c99a609911a6b0d32d,NOT_PREDECLARED,True,True,288,0,microseconds,2026-04-11T00:00:00+00:00,2026-04-11T23:55:00+00:00,True,
2026-05-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-05-09.zip,EVENT_DAY,fe39cf29697d1c7e7a3b14fbcb78efe8ea5ccd012147b4998a0b7ec965588fb2,fe39cf29697d1c7e7a3b14fbcb78efe8ea5ccd012147b4998a0b7ec965588fb2,True,True,True,288,0,microseconds,2026-05-09T00:00:00+00:00,2026-05-09T23:55:00+00:00,True,
2026-05-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-05-10.zip,NEXT_DAY,,eaa20da871c63795df7da5363bc7f2bf9666585e61496ba3c8232c1c63214c64,NOT_PREDECLARED,True,True,288,0,microseconds,2026-05-10T00:00:00+00:00,2026-05-10T23:55:00+00:00,True,
2026-05-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-05-20.zip,EVENT_DAY,2dd4e05342c7386708a721c6e5bf33d79e692308f540ff3ef6d756f99f5e2be4,2dd4e05342c7386708a721c6e5bf33d79e692308f540ff3ef6d756f99f5e2be4,True,True,True,288,0,microseconds,2026-05-20T00:00:00+00:00,2026-05-20T23:55:00+00:00,True,
2026-05-21,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-05-21.zip,NEXT_DAY,,9a393c32835ddf94ee79db8e1ebaa1927c0dfab11f5f6fd908b973291daa6c43,NOT_PREDECLARED,True,True,288,0,microseconds,2026-05-21T00:00:00+00:00,2026-05-21T23:55:00+00:00,True,
2026-05-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-05-22.zip,EVENT_DAY,251bed92477e56cbbea4e9732b93892fd66875af652d4e4676c527d193654197,251bed92477e56cbbea4e9732b93892fd66875af652d4e4676c527d193654197,True,True,True,288,0,microseconds,2026-05-22T00:00:00+00:00,2026-05-22T23:55:00+00:00,True,
2026-05-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-05-23.zip,NEXT_DAY,,37b367649844cc79241a68043d4a1d10c1f2eee63e5c1a53e8a1cb458bf2414e,NOT_PREDECLARED,True,True,288,0,microseconds,2026-05-23T00:00:00+00:00,2026-05-23T23:55:00+00:00,True,
2026-06-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-06-07.zip,EVENT_DAY,93d00fd5d3c750055c0306d83f624d83eeb19c91393b323ba96b1dea115395da,93d00fd5d3c750055c0306d83f624d83eeb19c91393b323ba96b1dea115395da,True,True,True,288,0,microseconds,2026-06-07T00:00:00+00:00,2026-06-07T23:55:00+00:00,True,
2026-06-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-06-08.zip,NEXT_DAY,,c98d4d63f99eb0c781953e199421fddcd203ab4a990e572c452ee882b37b0b2a,NOT_PREDECLARED,True,True,288,0,microseconds,2026-06-08T00:00:00+00:00,2026-06-08T23:55:00+00:00,True,
2026-06-17,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-06-17.zip,EVENT_DAY,c9d590934abbd0578a95576fa6139ab91f7e12bbee915908f70b83088ddc4845,c9d590934abbd0578a95576fa6139ab91f7e12bbee915908f70b83088ddc4845,True,True,True,288,0,microseconds,2026-06-17T00:00:00+00:00,2026-06-17T23:55:00+00:00,True,
2026-06-18,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-06-18.zip,NEXT_DAY,,cd4667858543763d3884fb25bc95c5e5fa7d7c8cd55bfc81e52f10c5db8db826,NOT_PREDECLARED,True,True,288,0,microseconds,2026-06-18T00:00:00+00:00,2026-06-18T23:55:00+00:00,True,
2026-06-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-06-29.zip,EVENT_DAY,6baf7a43ab8a8d46eadfb4dec69571f3825edc89686e06e3d5e96e0e2613be9b,6baf7a43ab8a8d46eadfb4dec69571f3825edc89686e06e3d5e96e0e2613be9b,True,True,True,288,0,microseconds,2026-06-29T00:00:00+00:00,2026-06-29T23:55:00+00:00,True,
2026-06-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-06-30.zip,NEXT_DAY,,64a772c4ecefa961f48d78a82d3a6b6fab84bcb22827b8924fa0d83b7f0a276a,NOT_PREDECLARED,True,True,288,0,microseconds,2026-06-30T00:00:00+00:00,2026-06-30T23:55:00+00:00,True,
2026-07-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-07-08.zip,EVENT_DAY,70d235fead861f1e830af284d41e43575dd2c9523d44d06e0d7c97d9fceb8b16,70d235fead861f1e830af284d41e43575dd2c9523d44d06e0d7c97d9fceb8b16,True,True,True,288,0,microseconds,2026-07-08T00:00:00+00:00,2026-07-08T23:55:00+00:00,True,
2026-07-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2026-07-09.zip,NEXT_DAY,,e783d470dc0eb1d88c300deec4d96c6d8db0508f574c4dfd3690077d03a40b9d,NOT_PREDECLARED,True,True,288,0,microseconds,2026-07-09T00:00:00+00:00,2026-07-09T23:55:00+00:00,True,
